latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,total_rooms/population
37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,NEAR BAY,2.2470694319206492
37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,NEAR BAY,2.233739837398374
37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,NEAR BAY,0.24695652173913044
37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,NEAR BAY,2.3850806451612905
37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,NEAR BAY,1.927927927927928
37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,NEAR BAY,2.0322209436133485
37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,NEAR BAY,2.614406779661017
37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,NEAR BAY,2.253993610223642
37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,NEAR BAY,2.2874186550976137
37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,NEAR BAY,2.111683848797251
37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,NEAR BAY,1.7472527472527473
37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY,2.65
37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,NEAR BAY,3.065610859728507
37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,NEAR BAY,2.426178010471204
37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,NEAR BAY,2.6844978165938866
37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,NEAR BAY,2.5761283851554664
37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,NEAR BAY,2.3410138248847927
37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,NEAR BAY,1.9518779342723005
37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,NEAR BAY,1.8294930875576036
37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,NEAR BAY,2.302945301542777
37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,NEAR BAY,1.9081196581196582
37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,NEAR BAY,2.206081081081081
37.77,47.0,1256.0,,570.0,218.0,4.375,161900.0,NEAR BAY,2.2035087719298247
37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,NEAR BAY,2.190582959641256
37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,NEAR BAY,2.4008264462809916
37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,NEAR BAY,1.8471411901983663
37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,NEAR BAY,1.7675438596491229
37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,NEAR BAY,1.7823529411764707
37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,NEAR BAY,1.484171322160149
37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,NEAR BAY,2.194818652849741
37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,NEAR BAY,1.6881028938906752
37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,NEAR BAY,1.7872340425531914
37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,NEAR BAY,1.308710033076075
37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY,1.686800894854586
37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,NEAR BAY,1.7767513471901462
37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,NEAR BAY,2.2954545454545454
37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,NEAR BAY,1.3454960091220067
37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,NEAR BAY,1.8163816381638165
37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,NEAR BAY,1.731645569620253
37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,NEAR BAY,1.8553076402974984
37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,NEAR BAY,1.7962489343563512
37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,NEAR BAY,1.6987366375121478
37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,NEAR BAY,1.9650485436893204
37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,NEAR BAY,1.3510895883777239
37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,NEAR BAY,1.4419263456090652
37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,NEAR BAY,1.6360424028268552
37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,NEAR BAY,1.764367816091954
37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,NEAR BAY,1.5793650793650793
37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY,1.1412429378531073
37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,NEAR BAY,1.3922077922077922
37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,NEAR BAY,1.30506993006993
37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,NEAR BAY,1.4902093180283593
37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,NEAR BAY,1.967816091954023
37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,NEAR BAY,1.3140243902439024
37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,NEAR BAY,1.4938271604938271
37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,NEAR BAY,1.4236842105263159
37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,NEAR BAY,1.2921212121212122
37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,NEAR BAY,1.6954436450839327
37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,NEAR BAY,1.9076154806491885
37.73,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,NEAR BAY,1.4071207430340558
37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,NEAR BAY,1.6269005847953217
37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,NEAR BAY,1.2597701149425287
37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,NEAR BAY,1.4890350877192982
37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,NEAR BAY,1.0891289669142472
37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,NEAR BAY,1.415902140672783
37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,NEAR BAY,1.6558704453441295
37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,NEAR BAY,1.1965881397238018
37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,NEAR BAY,1.5603715170278638
37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,NEAR BAY,1.369826435246996
37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,NEAR BAY,1.1096681096681096
37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,NEAR BAY,1.5705750560119491
37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,NEAR BAY,1.1702127659574468
37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,NEAR BAY,1.5152979066022545
37.75,38.0,992.0,,732.0,259.0,1.6196,85100.0,NEAR BAY,1.355191256830601
37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,NEAR BAY,1.0987791342952276
37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,NEAR BAY,2.336099585062241
37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,NEAR BAY,1.5889570552147239
37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,NEAR BAY,1.608294930875576
37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,NEAR BAY,1.2812812812812813
37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,NEAR BAY,1.7497243660418964
37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,NEAR BAY,1.5181159420289856
37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,NEAR BAY,1.5963302752293578
37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,NEAR BAY,1.8727272727272728
37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,NEAR BAY,1.5998608211551844
37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,NEAR BAY,1.620712401055409
37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,NEAR BAY,1.6716917922948074
37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0,NEAR BAY,1.7755532139093784
37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,164300.0,NEAR BAY,2.0737797956867197
37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,155500.0,NEAR BAY,1.9339360222531294
37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,NEAR BAY,2.3892529488859764
37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,NEAR BAY,1.7185813415574402
37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,NEAR BAY,2.776146788990826
37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,275400.0,NEAR BAY,2.672667757774141
37.75,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,NEAR BAY,2.238861386138614
37.75,28.0,794.0,111.0,329.0,109.0,7.6923,329800.0,NEAR BAY,2.4133738601823707
37.75,36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,NEAR BAY,2.3076923076923075
37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,NEAR BAY,2.303972366148532
37.75,30.0,414.0,54.0,137.0,50.0,4.975,311100.0,NEAR BAY,3.021897810218978
37.75,36.0,768.0,93.0,229.0,93.0,5.3602,330000.0,NEAR BAY,3.353711790393013
37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,NEAR BAY,2.9810298102981028
37.75,46.0,954.0,161.0,429.0,154.0,2.925,142900.0,NEAR BAY,2.2237762237762237
37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,126300.0,NEAR BAY,1.7020023557126032
37.75,44.0,1938.0,399.0,946.0,331.0,3.225,135800.0,NEAR BAY,2.048625792811839
37.74,41.0,856.0,178.0,571.0,191.0,3.1458,130600.0,NEAR BAY,1.499124343257443
37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,107900.0,NEAR BAY,1.5743183817062445
37.75,44.0,617.0,131.0,378.0,135.0,2.5568,111100.0,NEAR BAY,1.6322751322751323
37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,122000.0,NEAR BAY,1.6213364595545134
37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,118000.0,NEAR BAY,1.7342931937172774
37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,95200.0,NEAR BAY,1.322198275862069
37.75,35.0,667.0,140.0,406.0,133.0,3.8047,94300.0,NEAR BAY,1.6428571428571428
37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,92500.0,NEAR BAY,1.4842233009708738
37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,91800.0,NEAR BAY,1.6514970059880238
37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0,NEAR BAY,1.8571428571428572
37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,129500.0,NEAR BAY,1.8148148148148149
37.74,52.0,771.0,147.0,355.0,144.0,4.1458,143400.0,NEAR BAY,2.171830985915493
37.74,47.0,824.0,223.0,533.0,166.0,2.625,98200.0,NEAR BAY,1.5459662288930582
37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,103100.0,NEAR BAY,1.8013136288998357
37.9,49.0,1283.0,238.0,576.0,236.0,3.3333,276800.0,NEAR BAY,2.2274305555555554
37.9,52.0,1604.0,263.0,594.0,286.0,5.337999999999999,270900.0,NEAR BAY,2.7003367003367003
37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,246200.0,NEAR BAY,2.5839080459770116
37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,224200.0,NEAR BAY,2.2035053554040895
37.89,52.0,1571.0,349.0,693.0,326.0,3.1375,229100.0,NEAR BAY,2.266955266955267
37.89,46.0,1520.0,402.0,815.0,375.0,2.8036,211600.0,NEAR BAY,1.8650306748466257
37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0,NEAR BAY,2.100413223140496
37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,206300.0,NEAR BAY,2.0791505791505793
37.89,52.0,1248.0,283.0,620.0,275.0,4.0875,221300.0,NEAR BAY,2.0129032258064514
37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,207400.0,NEAR BAY,2.4355716878402904
37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,350000.0,NEAR BAY,1.1975743348982786
37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,218200.0,NEAR BAY,2.116822429906542
37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,216700.0,NEAR BAY,2.3154875717017207
37.89,52.0,979.0,175.0,374.0,153.0,5.1675,270600.0,NEAR BAY,2.6176470588235294
37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,261400.0,NEAR BAY,2.25996015936255
37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,261300.0,NEAR BAY,2.397919375812744
37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,232200.0,NEAR BAY,2.3170212765957445
37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,375400.0,NEAR BAY,2.558139534883721
37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,357300.0,NEAR BAY,2.7333333333333334
37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,374400.0,NEAR BAY,3.039473684210526
37.9,52.0,1803.0,240.0,572.0,236.0,6.174,358800.0,NEAR BAY,3.152097902097902
37.9,52.0,2041.0,270.0,671.0,253.0,6.9414,417500.0,NEAR BAY,3.0417287630402385
37.89,52.0,3046.0,373.0,975.0,365.0,8.8342,430500.0,NEAR BAY,3.124102564102564
37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,362900.0,NEAR BAY,2.975609756097561
37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,397000.0,NEAR BAY,3.0440729483282674
37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,346800.0,NEAR BAY,2.7606837606837606
37.89,52.0,1225.0,169.0,412.0,168.0,5.7912,327100.0,NEAR BAY,2.9733009708737863
37.89,52.0,2315.0,408.0,835.0,369.0,4.5893,290100.0,NEAR BAY,2.7724550898203595
37.89,52.0,2070.0,329.0,722.0,306.0,5.4171,292000.0,NEAR BAY,2.8670360110803323
37.89,52.0,2616.0,473.0,1085.0,487.0,4.125,270900.0,NEAR BAY,2.4110599078341015
37.89,52.0,2640.0,366.0,973.0,355.0,7.266,371100.0,NEAR BAY,2.7132579650565263
37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,335600.0,NEAR BAY,2.73582295988935
37.9,37.0,2220.0,335.0,903.0,362.0,7.8336,371300.0,NEAR BAY,2.4584717607973423
37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,344000.0,NEAR BAY,3.1601123595505616
37.89,52.0,3078.0,494.0,1005.0,462.0,6.381,342200.0,NEAR BAY,3.062686567164179
37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,370900.0,NEAR BAY,3.0755186721991703
37.89,37.0,3000.0,457.0,987.0,450.0,7.5385,350000.0,NEAR BAY,3.0395136778115504
37.89,42.0,2863.0,460.0,1031.0,448.0,6.7138,368600.0,NEAR BAY,2.7769156159068866
37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,391800.0,NEAR BAY,2.853467561521253
37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,415300.0,NEAR BAY,2.7399756986634265
37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,284900.0,NEAR BAY,2.727272727272727
37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,287500.0,NEAR BAY,2.530642750373692
37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,272900.0,NEAR BAY,2.277047522750253
37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,259600.0,NEAR BAY,2.3582230623818528
37.88,52.0,1193.0,200.0,506.0,207.0,4.1912,254500.0,NEAR BAY,2.357707509881423
37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,235600.0,NEAR BAY,2.3967280163599183
37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,218400.0,NEAR BAY,2.620145631067961
37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,229200.0,NEAR BAY,2.2872340425531914
37.88,46.0,1895.0,442.0,920.0,425.0,2.9926,192100.0,NEAR BAY,2.0597826086956523
37.88,52.0,1650.0,395.0,841.0,380.0,3.556,179300.0,NEAR BAY,1.9619500594530321
37.88,45.0,453.0,146.0,749.0,137.0,1.475,187500.0,NEAR BAY,0.6048064085447263
37.88,52.0,409.0,97.0,208.0,98.0,1.6971,138800.0,NEAR BAY,1.9663461538461537
37.87,10.0,503.0,118.0,228.0,100.0,2.1705,150000.0,NEAR BAY,2.206140350877193
37.86,50.0,499.0,127.0,287.0,128.0,2.75,140600.0,NEAR BAY,1.7386759581881532
37.85,52.0,477.0,119.0,218.0,106.0,2.5682,120000.0,NEAR BAY,2.188073394495413
37.88,46.0,1647.0,376.0,854.0,355.0,2.9,144800.0,NEAR BAY,1.9285714285714286
37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,144800.0,NEAR BAY,1.8424778761061946
37.88,52.0,957.0,188.0,403.0,172.0,3.2344,245500.0,NEAR BAY,2.3746898263027294
37.87,52.0,589.0,132.0,288.0,131.0,3.5156,200000.0,NEAR BAY,2.045138888888889
37.87,49.0,2026.0,548.0,963.0,521.0,1.9805,173700.0,NEAR BAY,2.103842159916926
37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,185600.0,NEAR BAY,1.6200177147918513
37.87,52.0,895.0,198.0,386.0,204.0,3.875,182600.0,NEAR BAY,2.3186528497409324
37.88,52.0,1909.0,416.0,811.0,406.0,3.006,227900.0,NEAR BAY,2.3538840937114673
37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,220700.0,NEAR BAY,2.337200309358082
37.87,46.0,1777.0,446.0,805.0,431.0,2.8676,212000.0,NEAR BAY,2.207453416149068
37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,271400.0,NEAR BAY,2.043002915451895
37.87,30.0,1465.0,439.0,862.0,425.0,1.7778,268800.0,NEAR BAY,1.6995359628770301
37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,277800.0,NEAR BAY,2.2734375
37.88,52.0,1149.0,255.0,483.0,249.0,4.2788,332500.0,NEAR BAY,2.37888198757764
37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,338900.0,NEAR BAY,1.5166880616174583
37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,287500.0,NEAR BAY,1.4482758620689655
37.87,41.0,685.0,141.0,266.0,123.0,5.2289,384600.0,NEAR BAY,2.575187969924812
37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,371400.0,NEAR BAY,0.8040293040293041
37.87,52.0,1204.0,460.0,2016.0,477.0,0.949,350000.0,NEAR BAY,0.5972222222222222
37.87,52.0,609.0,236.0,1349.0,250.0,1.1696,500001.0,NEAR BAY,0.4514455151964418
37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,175000.0,NEAR BAY,0.3257416841474378
37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,241700.0,NEAR BAY,1.611272515979082
37.87,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,216700.0,NEAR BAY,1.9211940298507462
37.87,49.0,1350.0,368.0,707.0,350.0,2.8846,211300.0,NEAR BAY,1.9094766619519095
37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,210200.0,NEAR BAY,2.1657303370786516
37.86,52.0,938.0,195.0,393.0,189.0,3.8594,196400.0,NEAR BAY,2.38676844783715
37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,191700.0,NEAR BAY,2.1896135265700485
37.87,52.0,1233.0,300.0,571.0,292.0,2.2788,182300.0,NEAR BAY,2.1593695271453592
37.87,44.0,2539.0,755.0,1382.0,713.0,2.537,175000.0,NEAR BAY,1.8371924746743848
37.87,46.0,1267.0,324.0,792.0,321.0,2.525,165900.0,NEAR BAY,1.5997474747474747
37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,156900.0,NEAR BAY,2.042944785276074
37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,164300.0,NEAR BAY,2.1053299492385786
37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165,150000.0,NEAR BAY,1.943231441048035
37.86,50.0,2485.0,607.0,1354.0,563.0,1.9483,150500.0,NEAR BAY,1.8353028064992614
37.86,52.0,2031.0,450.0,958.0,445.0,1.9327,169900.0,NEAR BAY,2.1200417536534446
37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,147400.0,NEAR BAY,2.1542983100661277
37.85,52.0,2246.0,472.0,1005.0,449.0,2.4167,152700.0,NEAR BAY,2.234825870646766
37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,182700.0,NEAR BAY,2.220779220779221
37.86,52.0,1999.0,417.0,780.0,358.0,3.3906,179300.0,NEAR BAY,2.562820512820513
37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,157700.0,NEAR BAY,1.9007585335018964
37.86,41.0,2214.0,550.0,1213.0,568.0,2.2845,153100.0,NEAR BAY,1.8252267106347897
37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,250000.0,NEAR BAY,2.2386831275720165
37.86,52.0,834.0,186.0,494.0,175.0,3.15,206300.0,NEAR BAY,1.688259109311741
37.86,52.0,1769.0,372.0,849.0,365.0,2.6914,218800.0,NEAR BAY,2.0836277974087163
37.86,52.0,2307.0,583.0,1127.0,548.0,1.8447,198200.0,NEAR BAY,2.047027506654836
37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,253600.0,NEAR BAY,1.5753968253968254
37.86,52.0,3497.0,832.0,1493.0,794.0,2.9044,257400.0,NEAR BAY,2.3422638981915607
37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,289500.0,NEAR BAY,2.5831622176591376
37.86,52.0,2888.0,604.0,1253.0,538.0,3.3893,241700.0,NEAR BAY,2.3048683160415004
37.86,48.0,2153.0,517.0,1656.0,459.0,3.0417,489600.0,NEAR BAY,1.3001207729468598
37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,446200.0,NEAR BAY,2.7023346303501947
37.86,52.0,1709.0,318.0,719.0,295.0,5.0463,456300.0,NEAR BAY,2.376912378303199
37.86,52.0,1587.0,444.0,878.0,449.0,1.7652,336800.0,NEAR BAY,1.8075170842824602
37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,500001.0,NEAR BAY,3.2263056092843327
37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,500001.0,NEAR BAY,2.727672035139092
37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,376900.0,NEAR BAY,3.0759878419452886
37.85,52.0,3618.0,768.0,1508.0,755.0,3.2619,309600.0,NEAR BAY,2.3992042440318304
37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054,182300.0,NEAR BAY,2.2644444444444445
37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,172700.0,NEAR BAY,2.888734353268428
37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,150800.0,NEAR BAY,1.8948148148148147
37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,153600.0,NEAR BAY,2.256
37.85,52.0,335.0,83.0,152.0,77.0,2.2841,106300.0,NEAR BAY,2.2039473684210527
37.85,47.0,1375.0,307.0,843.0,319.0,1.3785,142300.0,NEAR BAY,1.631079478054567
37.85,52.0,610.0,145.0,281.0,132.0,2.9018,119400.0,NEAR BAY,2.170818505338078
37.85,44.0,1025.0,198.0,506.0,204.0,1.73,147900.0,NEAR BAY,2.025691699604743
37.85,48.0,2063.0,484.0,1054.0,466.0,2.2625,132900.0,NEAR BAY,1.9573055028462998
37.84,35.0,1872.0,419.0,1017.0,414.0,2.2106,132500.0,NEAR BAY,1.8407079646017699
37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997,126900.0,NEAR BAY,1.9149722735674677
37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,143800.0,NEAR BAY,2.3725806451612903
37.83,52.0,2990.0,379.0,947.0,361.0,7.8772,500001.0,NEAR BAY,3.157338965153115
37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,500001.0,NEAR BAY,3.0841584158415842
37.82,42.0,2991.0,335.0,1018.0,335.0,13.499,500001.0,NEAR BAY,2.93811394891945
37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,500001.0,NEAR BAY,3.2387612387612386
37.82,52.0,3051.0,381.0,1005.0,369.0,8.1872,466100.0,NEAR BAY,3.035820895522388
37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804,500001.0,NEAR BAY,2.9312080536912752
37.83,52.0,1757.0,246.0,585.0,227.0,5.8948,457800.0,NEAR BAY,3.0034188034188034
37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,471600.0,NEAR BAY,2.673580786026201
37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,500001.0,NEAR BAY,2.897482014388489
37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,398600.0,NEAR BAY,2.493197278911565
37.82,52.0,2474.0,403.0,1104.0,398.0,5.882999999999999,340700.0,NEAR BAY,2.2409420289855073
37.76,52.0,3037.0,516.0,1242.0,518.0,5.2128,289900.0,NEAR BAY,2.4452495974235107
37.76,52.0,2269.0,323.0,805.0,321.0,4.7188,335300.0,NEAR BAY,2.8186335403726708
37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,333000.0,NEAR BAY,3.4814814814814814
37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,241000.0,NEAR BAY,2.397089397089397
37.77,52.0,772.0,179.0,409.0,160.0,3.3214,189600.0,NEAR BAY,1.8875305623471883
37.77,52.0,1711.0,386.0,885.0,373.0,3.6417,206300.0,NEAR BAY,1.9333333333333333
37.77,52.0,2650.0,566.0,1468.0,567.0,3.0161,215700.0,NEAR BAY,1.8051771117166213
37.77,52.0,1038.0,220.0,482.0,215.0,3.1771,210200.0,NEAR BAY,2.1535269709543567
37.77,52.0,1527.0,320.0,825.0,264.0,3.4531,208800.0,NEAR BAY,1.8509090909090908
37.77,52.0,859.0,157.0,429.0,158.0,4.3098,197900.0,NEAR BAY,2.0023310023310024
37.78,52.0,970.0,217.0,528.0,208.0,3.3438,201300.0,NEAR BAY,1.8371212121212122
37.78,52.0,1045.0,239.0,496.0,216.0,2.9213,190800.0,NEAR BAY,2.1068548387096775
37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,207900.0,NEAR BAY,1.9610027855153203
37.78,52.0,1222.0,264.0,630.0,265.0,3.7708,215300.0,NEAR BAY,1.9396825396825397
37.78,45.0,1169.0,263.0,723.0,286.0,3.9444,212900.0,NEAR BAY,1.6168741355463347
37.78,13.0,2020.0,535.0,959.0,486.0,5.2601,292700.0,NEAR BAY,2.1063607924921794
37.79,30.0,4145.0,869.0,3668.0,855.0,2.5444,275000.0,NEAR BAY,1.1300436205016358
37.77,42.0,2038.0,368.0,2037.0,355.0,2.6447,200000.0,NEAR BAY,1.0004909180166912
